Stkcd,Trddt,INST,Trdmnt,Year,Month
27,2019-06-30,78.836998,2019-06,2019,6
27,2019-09-30,78.700996,2019-09,2019,9
27,2019-12-31,79.349998,2019-12,2019,12
28,2009-03-31,30.439899,2009-03,2009,3
28,2009-06-30,87.884697,2009-06,2009,6
28,2009-09-30,59.348,2009-09,2009,9
28,2009-12-31,89.805901,2009-12,2009,12
28,2010-03-31,59.730701,2010-03,2010,3
28,2010-06-30,89.769203,2010-06,2010,6
28,2010-09-30,63.117802,2010-09,2010,9
28,2010-12-31,83.937302,2010-12,2010,12
28,2011-03-31,61.818501,2011-03,2011,3
28,2011-06-30,86.357903,2011-06,2011,6
28,2011-09-30,69.344498,2011-09,2011,9
28,2011-12-31,92.390503,2011-12,2011,12
28,2012-03-31,61.644199,2012-03,2012,3
28,2012-06-30,89.338699,2012-06,2012,6
28,2012-09-30,76.472702,2012-09,2012,9
28,2012-12-31,93.483299,2012-12,2012,12
28,2013-03-31,65.3311,2013-03,2013,3
28,2013-06-30,79.785599,2013-06,2013,6
28,2013-09-30,68.201797,2013-09,2013,9
28,2013-12-31,77.767403,2013-12,2013,12
28,2014-03-31,74.192497,2014-03,2014,3
28,2014-06-30,79.6045,2014-06,2014,6
28,2014-09-30,72.128403,2014-09,2014,9
28,2014-12-31,76.893997,2014-12,2014,12
28,2015-03-31,66.506699,2015-03,2015,3
28,2015-06-30,75.9879,2015-06,2015,6
28,2015-09-30,73.230202,2015-09,2015,9
28,2016-03-31,72.633797,2016-03,2016,3
28,2016-06-30,78.110901,2016-06,2016,6
28,2016-09-30,69.733803,2016-09,2016,9
28,2016-12-31,74.732498,2016-12,2016,12
28,2017-03-31,72.931297,2017-03,2017,3
28,2017-06-30,77.157204,2017-06,2017,6
28,2017-09-30,72.379303,2017-09,2017,9
28,2017-12-31,75.087799,2017-12,2017,12
28,2018-03-31,71.675003,2018-03,2018,3
28,2018-06-30,73.503197,2018-06,2018,6
28,2018-09-30,70.3955,2018-09,2018,9
28,2018-12-31,75.454399,2018-12,2018,12
28,2019-03-31,73.582901,2019-03,2019,3
28,2019-06-30,77.184898,2019-06,2019,6
28,2019-09-30,71.5606,2019-09,2019,9
28,2019-12-31,75.349602,2019-12,2019,12
29,2009-03-31,64.883003,2009-03,2009,3
29,2009-06-30,64.419998,2009-06,2009,6
29,2009-09-30,64.164001,2009-09,2009,9
29,2009-12-31,64.088799,2009-12,2009,12
29,2010-03-31,63.896999,2010-03,2010,3
29,2010-06-30,64.208,2010-06,2010,6
29,2010-09-30,64.073997,2010-09,2010,9
29,2010-12-31,63.990398,2010-12,2010,12
29,2011-03-31,63.875999,2011-03,2011,3
29,2011-06-30,63.953499,2011-06,2011,6
29,2011-09-30,63.721001,2011-09,2011,9
29,2011-12-31,63.937401,2011-12,2011,12
29,2012-03-31,63.839001,2012-03,2012,3
29,2012-06-30,64.0047,2012-06,2012,6
29,2012-09-30,63.782001,2012-09,2012,9
29,2012-12-31,64.624901,2012-12,2012,12
29,2013-03-31,63.810001,2013-03,2013,3
29,2013-06-30,63.810001,2013-06,2013,6
29,2013-09-30,63.799999,2013-09,2013,9
29,2013-12-31,63.701199,2013-12,2013,12
29,2014-03-31,63.73,2014-03,2014,3
29,2014-06-30,63.8946,2014-06,2014,6
29,2014-09-30,65.038002,2014-09,2014,9
29,2014-12-31,66.656502,2014-12,2014,12
29,2015-03-31,66.490402,2015-03,2015,3
29,2015-06-30,65.7743,2015-06,2015,6
29,2015-09-30,64.639999,2015-09,2015,9
29,2015-12-31,64.560699,2015-12,2015,12
29,2016-03-31,64.860001,2016-03,2016,3
29,2016-06-30,66.0672,2016-06,2016,6
29,2016-09-30,64.879997,2016-09,2016,9
30,2012-06-30,51.344002,2012-06,2012,6
30,2012-12-31,46.064999,2012-12,2012,12
30,2013-03-31,78.942001,2013-03,2013,3
30,2013-06-30,77.555,2013-06,2013,6
30,2013-09-30,77.162003,2013-09,2013,9
30,2013-12-31,77.288696,2013-12,2013,12
30,2014-03-31,76.360001,2014-03,2014,3
30,2014-06-30,76.969101,2014-06,2014,6
30,2014-09-30,74.015404,2014-09,2014,9
30,2014-12-31,73.864799,2014-12,2014,12
30,2015-03-31,70.931999,2015-03,2015,3
30,2015-06-30,72.364502,2015-06,2015,6
30,2015-09-30,74.0616,2015-09,2015,9
30,2015-12-31,75.534698,2015-12,2015,12
30,2016-03-31,72.3778,2016-03,2016,3
30,2016-06-30,73.552803,2016-06,2016,6
30,2016-09-30,72.905602,2016-09,2016,9
30,2016-12-31,75.031197,2016-12,2016,12
30,2017-03-31,69.991699,2017-03,2017,3
30,2017-06-30,72.980797,2017-06,2017,6
30,2017-09-30,70.703903,2017-09,2017,9
30,2017-12-31,72.805496,2017-12,2017,12
30,2018-03-31,70.32,2018-03,2018,3
30,2018-06-30,73.394699,2018-06,2018,6
30,2018-09-30,72.800003,2018-09,2018,9
30,2018-12-31,72.681,2018-12,2018,12
30,2019-03-31,72.701797,2019-03,2019,3
30,2019-06-30,72.065498,2019-06,2019,6
30,2019-09-30,72.389999,2019-09,2019,9
30,2019-12-31,72.654099,2019-12,2019,12
31,2009-03-31,15.7866,2009-03,2009,3
31,2009-06-30,66.914001,2009-06,2009,6
31,2009-09-30,56.302799,2009-09,2009,9
31,2009-12-31,56.870899,2009-12,2009,12
31,2010-03-31,54.288502,2010-03,2010,3
31,2010-06-30,61.382198,2010-06,2010,6
31,2010-09-30,59.666698,2010-09,2010,9
31,2010-12-31,63.710899,2010-12,2010,12
31,2011-03-31,59.941799,2011-03,2011,3
31,2011-06-30,65.265602,2011-06,2011,6
31,2011-09-30,61.765999,2011-09,2011,9
31,2011-12-31,66.377701,2011-12,2011,12
31,2012-03-31,61.4072,2012-03,2012,3
31,2012-06-30,66.284103,2012-06,2012,6
31,2012-09-30,60.824799,2012-09,2012,9
31,2012-12-31,58.7939,2012-12,2012,12
31,2013-03-31,54.450001,2013-03,2013,3
31,2013-06-30,53.116001,2013-06,2013,6
31,2013-09-30,52.299999,2013-09,2013,9
31,2013-12-31,53.548,2013-12,2013,12
31,2014-03-31,51.759998,2014-03,2014,3
31,2014-06-30,52.177898,2014-06,2014,6
31,2014-09-30,51.060001,2014-09,2014,9
31,2014-12-31,60.443298,2014-12,2014,12
31,2015-03-31,53.2803,2015-03,2015,3
31,2015-06-30,50.7122,2015-06,2015,6
31,2015-09-30,53.34,2015-09,2015,9
31,2015-12-31,52.625599,2015-12,2015,12
31,2016-03-31,51.8606,2016-03,2016,3
31,2016-06-30,53.8559,2016-06,2016,6
31,2016-09-30,51.607601,2016-09,2016,9
31,2016-12-31,52.267799,2016-12,2016,12
31,2017-03-31,49.93,2017-03,2017,3
31,2017-06-30,52.3731,2017-06,2017,6
31,2018-12-31,54.9608,2018-12,2018,12
31,2019-03-31,78.073097,2019-03,2019,3
31,2019-06-30,80.652603,2019-06,2019,6
31,2019-09-30,81.642403,2019-09,2019,9
31,2019-12-31,84.684402,2019-12,2019,12
32,2015-12-31,67.936401,2015-12,2015,12
32,2016-03-31,65.119202,2016-03,2016,3
32,2016-06-30,66.207497,2016-06,2016,6
32,2016-09-30,64.939102,2016-09,2016,9
32,2016-12-31,66.124802,2016-12,2016,12
32,2018-09-30,65.510002,2018-09,2018,9
32,2018-12-31,65.681801,2018-12,2018,12
32,2019-03-31,66.086304,2019-03,2019,3
32,2019-06-30,66.1679,2019-06,2019,6
32,2019-09-30,66.110001,2019-09,2019,9
32,2019-12-31,66.149002,2019-12,2019,12
34,2009-09-30,3.503,2009-09,2009,9
34,2009-12-31,50.130001,2009-12,2009,12
34,2015-12-31,44.415901,2015-12,2015,12
34,2016-09-30,32.458099,2016-09,2016,9
34,2016-12-31,32.409901,2016-12,2016,12
34,2017-03-31,28.8932,2017-03,2017,3
34,2017-09-30,24.725,2017-09,2017,9
34,2018-12-31,25.379101,2018-12,2018,12
34,2019-03-31,24.380699,2019-03,2019,3
34,2019-06-30,24.1835,2019-06,2019,6
34,2019-09-30,24.726,2019-09,2019,9
34,2019-12-31,25.985001,2019-12,2019,12
35,2014-06-30,61.939602,2014-06,2014,6
35,2014-09-30,62.799801,2014-09,2014,9
35,2014-12-31,62.6903,2014-12,2014,12
35,2015-03-31,61.5186,2015-03,2015,3
35,2015-06-30,60.128201,2015-06,2015,6
35,2015-09-30,57.511101,2015-09,2015,9
35,2015-12-31,58.744099,2015-12,2015,12
35,2016-03-31,53.631699,2016-03,2016,3
35,2016-06-30,60.888699,2016-06,2016,6
35,2016-09-30,55.6087,2016-09,2016,9
35,2016-12-31,54.769501,2016-12,2016,12
35,2017-03-31,53.1702,2017-03,2017,3
35,2017-06-30,48.655399,2017-06,2017,6
35,2019-03-31,56.448399,2019-03,2019,3
35,2019-06-30,56.5406,2019-06,2019,6
35,2019-09-30,56.5201,2019-09,2019,9
35,2019-12-31,56.176399,2019-12,2019,12
36,2009-03-31,.77499998,2009-03,2009,3
36,2009-06-30,31.9485,2009-06,2009,6
36,2009-09-30,32.243,2009-09,2009,9
36,2009-12-31,32.651402,2009-12,2009,12
36,2010-03-31,32.201,2010-03,2010,3
36,2010-06-30,31.92,2010-06,2010,6
36,2010-09-30,31.955,2010-09,2010,9
36,2010-12-31,34.991699,2010-12,2010,12
36,2011-03-31,32.219002,2011-03,2011,3
36,2011-06-30,32.8269,2011-06,2011,6
36,2011-09-30,32.578999,2011-09,2011,9
36,2011-12-31,32.718899,2011-12,2011,12
36,2012-03-31,32.166,2012-03,2012,3
36,2012-06-30,32.1334,2012-06,2012,6
36,2012-09-30,31.860001,2012-09,2012,9
36,2012-12-31,32.096401,2012-12,2012,12
36,2013-03-31,32.790001,2013-03,2013,3
36,2013-06-30,31.8325,2013-06,2013,6
36,2013-12-31,31.881399,2013-12,2013,12
36,2014-03-31,31.790001,2014-03,2014,3
36,2014-06-30,31.983,2014-06,2014,6
36,2014-09-30,32.139999,2014-09,2014,9
36,2014-12-31,31.3627,2014-12,2014,12
36,2015-03-31,32.93,2015-03,2015,3
36,2015-06-30,33.599998,2015-06,2015,6
36,2015-09-30,33.344601,2015-09,2015,9
36,2015-12-31,39.794701,2015-12,2015,12
36,2016-03-31,34.371498,2016-03,2016,3
36,2016-06-30,36.3634,2016-06,2016,6
36,2016-09-30,33.887699,2016-09,2016,9
36,2016-12-31,36.115101,2016-12,2016,12
36,2017-03-31,33.4259,2017-03,2017,3
36,2017-06-30,35.7295,2017-06,2017,6
36,2017-09-30,34.550201,2017-09,2017,9
36,2017-12-31,35.005699,2017-12,2017,12
36,2018-03-31,33.549999,2018-03,2018,3
36,2018-06-30,33.878502,2018-06,2018,6
36,2018-09-30,35.566502,2018-09,2018,9
36,2018-12-31,38.898899,2018-12,2018,12
36,2019-03-31,37.442501,2019-03,2019,3
36,2019-06-30,39.145599,2019-06,2019,6
36,2019-09-30,38.150002,2019-09,2019,9
36,2019-12-31,42.4128,2019-12,2019,12
37,2019-03-31,42.66,2019-03,2019,3
37,2019-06-30,44.209999,2019-06,2019,6
37,2019-09-30,44.470001,2019-09,2019,9
37,2019-12-31,44.490101,2019-12,2019,12
38,2016-12-31,20.3983,2016-12,2016,12
38,2017-03-31,20.541,2017-03,2017,3
38,2017-12-31,19.429501,2017-12,2017,12
38,2018-12-31,19.599199,2018-12,2018,12
38,2019-03-31,18.76,2019-03,2019,3
38,2019-06-30,19.1159,2019-06,2019,6
38,2019-09-30,18.889,2019-09,2019,9
38,2019-12-31,19.1733,2019-12,2019,12
39,2009-03-31,46.535801,2009-03,2009,3
39,2009-06-30,57.598202,2009-06,2009,6
39,2009-09-30,53.226601,2009-09,2009,9
39,2009-12-31,58.686199,2009-12,2009,12
39,2010-03-31,56.113998,2010-03,2010,3
39,2010-06-30,63.898602,2010-06,2010,6
39,2010-09-30,55.637299,2010-09,2010,9
39,2010-12-31,63.855202,2010-12,2010,12
39,2011-03-31,58.1735,2011-03,2011,3
39,2011-06-30,77.111397,2011-06,2011,6
39,2011-09-30,55.5369,2011-09,2011,9
39,2011-12-31,57.818699,2011-12,2011,12
39,2012-03-31,55.186699,2012-03,2012,3
39,2012-06-30,76.568001,2012-06,2012,6
39,2012-09-30,55.959,2012-09,2012,9
39,2012-12-31,76.676498,2012-12,2012,12
39,2013-03-31,73.905197,2013-03,2013,3
39,2013-06-30,77.847,2013-06,2013,6
39,2013-09-30,75.519798,2013-09,2013,9
39,2013-12-31,79.205902,2013-12,2013,12
39,2014-03-31,75.801102,2014-03,2014,3
39,2014-06-30,78.516701,2014-06,2014,6
39,2014-09-30,75.251404,2014-09,2014,9
39,2014-12-31,75.545197,2014-12,2014,12
39,2015-03-31,72.026802,2015-03,2015,3
39,2015-06-30,74.444901,2015-06,2015,6
39,2015-09-30,76.850899,2015-09,2015,9
39,2015-12-31,79.251801,2015-12,2015,12
39,2016-03-31,77.919998,2016-03,2016,3
39,2016-06-30,79.103798,2016-06,2016,6
39,2016-09-30,78.306999,2016-09,2016,9
39,2016-12-31,79.701103,2016-12,2016,12
39,2017-03-31,78.315598,2017-03,2017,3
39,2017-06-30,79.400497,2017-06,2017,6
39,2017-09-30,78.579803,2017-09,2017,9
39,2017-12-31,80.166496,2017-12,2017,12
39,2018-03-31,77.8825,2018-03,2018,3
39,2018-06-30,78.362396,2018-06,2018,6
39,2018-09-30,77.861801,2018-09,2018,9
39,2018-12-31,79.143402,2018-12,2018,12
39,2019-03-31,78.1847,2019-03,2019,3
39,2019-06-30,79.632698,2019-06,2019,6
39,2019-09-30,78.011803,2019-09,2019,9
39,2019-12-31,79.875999,2019-12,2019,12
40,2009-03-31,29.440001,2009-03,2009,3
40,2009-06-30,42.297798,2009-06,2009,6
40,2009-09-30,16.921,2009-09,2009,9
40,2009-12-31,41.8326,2009-12,2009,12
40,2010-03-31,16.302,2010-03,2010,3
40,2012-06-30,36.41,2012-06,2012,6
40,2012-12-31,36.540001,2012-12,2012,12
40,2015-06-30,39.083199,2015-06,2015,6
40,2015-12-31,42.339901,2015-12,2015,12
40,2016-09-30,78.278999,2016-09,2016,9
40,2016-12-31,78.5019,2016-12,2016,12
40,2017-03-31,79.342903,2017-03,2017,3
40,2017-06-30,78.962898,2017-06,2017,6
40,2017-09-30,75.379997,2017-09,2017,9
40,2017-12-31,73.996803,2017-12,2017,12
40,2018-03-31,78.440002,2018-03,2018,3
40,2018-06-30,76.317398,2018-06,2018,6
40,2018-09-30,65.577103,2018-09,2018,9
40,2018-12-31,65.328697,2018-12,2018,12
40,2019-03-31,61.060001,2019-03,2019,3
40,2019-06-30,59.474701,2019-06,2019,6
40,2019-09-30,55.880001,2019-09,2019,9
40,2019-12-31,50.221001,2019-12,2019,12
42,2009-03-31,44.030399,2009-03,2009,3
42,2009-06-30,91.586899,2009-06,2009,6
42,2009-09-30,66.776001,2009-09,2009,9
42,2009-12-31,71.194603,2009-12,2009,12
42,2010-03-31,67.904602,2010-03,2010,3
42,2010-06-30,69.279602,2010-06,2010,6
42,2010-09-30,69.277,2010-09,2010,9
42,2010-12-31,69.383102,2010-12,2010,12
42,2011-03-31,67.486,2011-03,2011,3
42,2011-06-30,70.501999,2011-06,2011,6
42,2011-12-31,74.580299,2011-12,2011,12
42,2012-03-31,74.047997,2012-03,2012,3
42,2012-06-30,74.405602,2012-06,2012,6
42,2012-09-30,73.878998,2012-09,2012,9
42,2012-12-31,80.376801,2012-12,2012,12
42,2013-03-31,79.239998,2013-03,2013,3
42,2013-06-30,78.893898,2013-06,2013,6
42,2013-09-30,77.459999,2013-09,2013,9
42,2013-12-31,72.872002,2013-12,2013,12
42,2014-03-31,72.709999,2014-03,2014,3
42,2014-06-30,72.915901,2014-06,2014,6
42,2014-09-30,64.93,2014-09,2014,9
42,2014-12-31,70.412201,2014-12,2014,12
42,2015-03-31,67.584602,2015-03,2015,3
42,2015-06-30,57.065701,2015-06,2015,6
42,2015-09-30,55.102798,2015-09,2015,9
42,2015-12-31,72.242104,2015-12,2015,12
42,2016-03-31,67.209999,2016-03,2016,3
42,2016-06-30,71.886101,2016-06,2016,6
42,2016-09-30,73.110001,2016-09,2016,9
42,2017-06-30,73.942596,2017-06,2017,6
42,2017-09-30,73.940002,2017-09,2017,9
42,2017-12-31,73.970398,2017-12,2017,12
42,2018-03-31,73.949997,2018-03,2018,3
42,2018-06-30,73.104599,2018-06,2018,6
42,2018-09-30,73.209999,2018-09,2018,9
42,2018-12-31,76.297203,2018-12,2018,12
42,2019-03-31,74.940002,2019-03,2019,3
42,2019-06-30,73.197403,2019-06,2019,6
42,2019-09-30,73.129997,2019-09,2019,9
42,2019-12-31,73.707497,2019-12,2019,12
43,2009-03-31,18.305,2009-03,2009,3
43,2009-09-30,18.940901,2009-09,2009,9
43,2009-12-31,73.581398,2009-12,2009,12
43,2010-03-31,13.065,2010-03,2010,3
43,2011-03-31,34.978001,2011-03,2011,3
43,2011-12-31,67.316101,2011-12,2011,12
43,2012-03-31,59.638,2012-03,2012,3
43,2012-06-30,58.134998,2012-06,2012,6
43,2012-09-30,57.344002,2012-09,2012,9
43,2012-12-31,54.622002,2012-12,2012,12
43,2013-03-31,55.82,2013-03,2013,3
43,2013-06-30,55.174599,2013-06,2013,6
43,2013-09-30,54.98,2013-09,2013,9
43,2013-12-31,57.359901,2013-12,2013,12
43,2014-03-31,54.16,2014-03,2014,3
43,2014-06-30,55.053799,2014-06,2014,6
43,2014-09-30,59.490898,2014-09,2014,9
43,2014-12-31,63.332401,2014-12,2014,12
43,2015-03-31,56.881302,2015-03,2015,3
43,2015-06-30,54.461498,2015-06,2015,6
43,2015-09-30,55.310001,2015-09,2015,9
43,2015-12-31,56.178501,2015-12,2015,12
43,2016-03-31,53.169998,2016-03,2016,3
43,2016-12-31,52.439899,2016-12,2016,12
43,2017-03-31,51.849998,2017-03,2017,3
43,2017-06-30,52.719398,2017-06,2017,6
43,2017-09-30,53.209999,2017-09,2017,9
43,2017-12-31,53.436501,2017-12,2017,12
43,2018-03-31,52.540001,2018-03,2018,3
43,2018-06-30,52.0835,2018-06,2018,6
43,2018-09-30,51.849998,2018-09,2018,9
43,2018-12-31,52.977798,2018-12,2018,12
43,2019-03-31,51.849998,2019-03,2019,3
43,2019-06-30,65.7034,2019-06,2019,6
43,2019-09-30,62.651798,2019-09,2019,9
45,2010-09-30,45.814999,2010-09,2010,9
45,2010-12-31,76.3181,2010-12,2010,12
45,2011-03-31,46.257,2011-03,2011,3
45,2011-06-30,71.171997,2011-06,2011,6
45,2011-12-31,63.0047,2011-12,2011,12
45,2012-03-31,44.345001,2012-03,2012,3
45,2012-06-30,62.756199,2012-06,2012,6
45,2013-03-31,72.026001,2013-03,2013,3
45,2013-06-30,74.456802,2013-06,2013,6
45,2013-09-30,72.814903,2013-09,2013,9
45,2013-12-31,74.638901,2013-12,2013,12
45,2014-03-31,72.100304,2014-03,2014,3
45,2014-09-30,50.450001,2014-09,2014,9
45,2014-12-31,53.086899,2014-12,2014,12
45,2015-03-31,54.139999,2015-03,2015,3
45,2015-06-30,55.807899,2015-06,2015,6
45,2016-03-31,55.540001,2016-03,2016,3
45,2016-06-30,55.736401,2016-06,2016,6
45,2017-06-30,50.256699,2017-06,2017,6
45,2017-09-30,49.580002,2017-09,2017,9
45,2017-12-31,49.3624,2017-12,2017,12
45,2018-03-31,49.66,2018-03,2018,3
45,2019-09-30,49.130001,2019-09,2019,9
45,2019-12-31,49.1595,2019-12,2019,12
46,2009-03-31,5.0675998,2009-03,2009,3
46,2009-06-30,95.338799,2009-06,2009,6
46,2009-09-30,2.8559999,2009-09,2009,9
46,2009-12-31,88.187798,2009-12,2009,12
46,2010-03-31,3.6772001,2010-03,2010,3
46,2010-06-30,86.138603,2010-06,2010,6
46,2010-09-30,2.8789999,2010-09,2010,9
46,2010-12-31,86.552902,2010-12,2010,12
46,2011-03-31,83.396896,2011-03,2011,3
46,2011-06-30,85.863197,2011-06,2011,6
46,2011-09-30,84.120003,2011-09,2011,9
46,2011-12-31,86.5914,2011-12,2011,12
46,2012-03-31,82.253998,2012-03,2012,3
46,2012-06-30,86.305801,2012-06,2012,6
46,2012-09-30,83.9282,2012-09,2012,9
46,2012-12-31,86.562401,2012-12,2012,12
46,2013-03-31,86.160004,2013-03,2013,3
46,2013-06-30,85.810402,2013-06,2013,6
46,2013-09-30,82.980003,2013-09,2013,9
46,2013-12-31,84.640602,2013-12,2013,12
46,2014-03-31,84.687698,2014-03,2014,3
46,2014-06-30,85.700401,2014-06,2014,6
46,2014-09-30,84.625099,2014-09,2014,9
46,2014-12-31,83.507896,2014-12,2014,12
46,2015-03-31,79.437103,2015-03,2015,3
46,2015-06-30,80.4254,2015-06,2015,6
46,2015-09-30,83.123299,2015-09,2015,9
46,2015-12-31,85.406601,2015-12,2015,12
46,2016-03-31,85.031502,2016-03,2016,3
46,2016-06-30,84.811699,2016-06,2016,6
46,2016-09-30,83.873596,2016-09,2016,9
46,2016-12-31,85.392502,2016-12,2016,12
46,2017-03-31,81.313904,2017-03,2017,3
46,2017-06-30,82.209602,2017-06,2017,6
46,2017-09-30,81.559898,2017-09,2017,9
46,2017-12-31,81.161201,2017-12,2017,12
46,2018-06-30,80.792099,2018-06,2018,6
46,2018-09-30,82.199997,2018-09,2018,9
46,2018-12-31,81.721001,2018-12,2018,12
46,2019-03-31,80.639999,2019-03,2019,3
46,2019-06-30,80.805298,2019-06,2019,6
46,2019-09-30,79.269997,2019-09,2019,9
46,2019-12-31,79.492302,2019-12,2019,12
48,2011-06-30,30.577999,2011-06,2011,6
48,2011-09-30,28.523001,2011-09,2011,9
48,2011-12-31,32.040001,2011-12,2011,12
48,2012-03-31,30.236,2012-03,2012,3
48,2012-06-30,33.4501,2012-06,2012,6
48,2012-09-30,31.235001,2012-09,2012,9
48,2012-12-31,34.279999,2012-12,2012,12
48,2013-03-31,34.299999,2013-03,2013,3
48,2013-06-30,30.25,2013-06,2013,6
48,2013-09-30,29.15,2013-09,2013,9
48,2013-12-31,28.09,2013-12,2013,12
48,2014-03-31,30.030001,2014-03,2014,3
48,2014-06-30,30.0313,2014-06,2014,6
48,2014-09-30,30.84,2014-09,2014,9
48,2014-12-31,30.2062,2014-12,2014,12
48,2015-03-31,29.8016,2015-03,2015,3
48,2015-06-30,29.0123,2015-06,2015,6
48,2015-09-30,35.32,2015-09,2015,9
48,2016-03-31,67.724998,2016-03,2016,3
48,2016-06-30,68.086197,2016-06,2016,6
48,2016-09-30,69.265999,2016-09,2016,9
48,2017-03-31,69.266098,2017-03,2017,3
48,2017-06-30,70.534103,2017-06,2017,6
48,2017-09-30,70.518997,2017-09,2017,9
48,2017-12-31,68.362099,2017-12,2017,12
48,2018-03-31,67.699997,2018-03,2018,3
48,2018-09-30,64.655998,2018-09,2018,9
48,2018-12-31,73.489998,2018-12,2018,12
48,2019-03-31,73.489998,2019-03,2019,3
48,2019-06-30,73.489998,2019-06,2019,6
48,2019-09-30,73.489998,2019-09,2019,9
48,2019-12-31,73.490799,2019-12,2019,12
49,2010-06-30,68.4105,2010-06,2010,6
49,2010-09-30,49.691002,2010-09,2010,9
49,2010-12-31,49.602501,2010-12,2010,12
49,2011-03-31,49.463001,2011-03,2011,3
49,2011-06-30,49.215099,2011-06,2011,6
49,2011-09-30,58.5023,2011-09,2011,9
49,2011-12-31,57.990002,2011-12,2011,12
49,2012-03-31,54.4081,2012-03,2012,3
49,2012-06-30,86.751099,2012-06,2012,6
49,2012-09-30,67.727699,2012-09,2012,9
49,2012-12-31,84.460503,2012-12,2012,12
49,2013-03-31,72.4701,2013-03,2013,3
49,2013-06-30,97.983498,2013-06,2013,6
49,2013-09-30,70.328003,2013-09,2013,9
49,2013-12-31,96.751701,2013-12,2013,12
49,2014-03-31,68.701797,2014-03,2014,3
49,2014-06-30,85.074203,2014-06,2014,6
49,2014-09-30,56.656799,2014-09,2014,9
49,2014-12-31,48.087601,2014-12,2014,12
49,2015-03-31,50.98,2015-03,2015,3
49,2015-06-30,53.205002,2015-06,2015,6
49,2015-09-30,65.738297,2015-09,2015,9
49,2015-12-31,68.557503,2015-12,2015,12
49,2016-03-31,53.843399,2016-03,2016,3
49,2016-06-30,56.1749,2016-06,2016,6
49,2016-09-30,59.531898,2016-09,2016,9
49,2016-12-31,70.4151,2016-12,2016,12
49,2017-03-31,63.6022,2017-03,2017,3
49,2017-06-30,77.9058,2017-06,2017,6
49,2017-09-30,61.3969,2017-09,2017,9
49,2017-12-31,68.383102,2017-12,2017,12
49,2018-03-31,54.5289,2018-03,2018,3
49,2018-06-30,53.701801,2018-06,2018,6
49,2018-09-30,51.994499,2018-09,2018,9
49,2018-12-31,61.398201,2018-12,2018,12
49,2019-03-31,58.493999,2019-03,2019,3
49,2019-06-30,54.6101,2019-06,2019,6
49,2019-09-30,55.161499,2019-09,2019,9
49,2019-12-31,57.549,2019-12,2019,12
50,2009-03-31,19.625,2009-03,2009,3
50,2009-06-30,64.222198,2009-06,2009,6
50,2009-09-30,18.5,2009-09,2009,9
50,2009-12-31,62.9207,2009-12,2009,12
50,2010-03-31,15.754,2010-03,2010,3
50,2010-06-30,66.907799,2010-06,2010,6
50,2010-09-30,20.682501,2010-09,2010,9
50,2010-12-31,74.119698,2010-12,2010,12
50,2011-03-31,19.7136,2011-03,2011,3
50,2011-06-30,69.2295,2011-06,2011,6
50,2011-09-30,65.150597,2011-09,2011,9
50,2011-12-31,61.0238,2011-12,2011,12
50,2012-03-31,57.507,2012-03,2012,3
50,2012-06-30,59.767399,2012-06,2012,6
50,2012-09-30,60.732399,2012-09,2012,9
50,2012-12-31,68.086403,2012-12,2012,12
50,2013-03-31,61.5956,2013-03,2013,3
50,2013-06-30,66.991997,2013-06,2013,6
50,2013-12-31,57.612701,2013-12,2013,12
50,2014-03-31,55.688,2014-03,2014,3
50,2014-06-30,56.757702,2014-06,2014,6
50,2014-09-30,66.445503,2014-09,2014,9
50,2014-12-31,67.966301,2014-12,2014,12
50,2015-03-31,67.2313,2015-03,2015,3
50,2015-06-30,68.287399,2015-06,2015,6
50,2015-09-30,69.5168,2015-09,2015,9
50,2015-12-31,68.971802,2015-12,2015,12
50,2016-03-31,66.928101,2016-03,2016,3
50,2016-06-30,66.145699,2016-06,2016,6
50,2016-09-30,62.84,2016-09,2016,9
50,2017-03-31,60.617599,2017-03,2017,3
50,2017-12-31,55.174801,2017-12,2017,12
50,2018-03-31,67.343498,2018-03,2018,3
50,2018-06-30,67.901604,2018-06,2018,6
50,2018-09-30,67.775101,2018-09,2018,9
50,2018-12-31,68.820999,2018-12,2018,12
50,2019-03-31,64.566101,2019-03,2019,3
50,2019-06-30,66.228996,2019-06,2019,6
50,2019-09-30,64.43,2019-09,2019,9
50,2019-12-31,68.295898,2019-12,2019,12
55,2010-06-30,24.8162,2010-06,2010,6
55,2010-09-30,15.586,2010-09,2010,9
55,2013-06-30,20.549999,2013-06,2013,6
55,2014-06-30,20.3088,2014-06,2014,6
55,2014-12-31,22.267599,2014-12,2014,12
55,2016-03-31,28.676701,2016-03,2016,3
55,2016-06-30,32.8269,2016-06,2016,6
55,2016-09-30,29.160999,2016-09,2016,9
55,2016-12-31,29.239201,2016-12,2016,12
55,2017-03-31,28.214001,2017-03,2017,3
55,2017-06-30,29.2257,2017-06,2017,6
55,2017-09-30,29.347099,2017-09,2017,9
55,2018-03-31,29.870001,2018-03,2018,3
55,2018-06-30,29.988199,2018-06,2018,6
55,2018-09-30,27.27,2018-09,2018,9
55,2019-03-31,23.879999,2019-03,2019,3
55,2019-06-30,24.063101,2019-06,2019,6
56,2013-06-30,32.419998,2013-06,2013,6
56,2013-09-30,28.68,2013-09,2013,9
56,2015-09-30,65.7612,2015-09,2015,9
56,2015-12-31,68.365097,2015-12,2015,12
56,2016-03-31,67.865097,2016-03,2016,3
