"Symbol","EndDate","InsInvestorProp"
"600634","2017-12-31","38.3419"
"600634","2018-03-31","34.9200"
"600634","2018-06-30","35.7300"
"600634","2018-09-30","34.9200"
"600634","2018-12-31","35.1200"
"600634","2019-03-31","31.3300"
"600634","2019-06-30","30.9000"
"600634","2019-09-30","30.9000"
"600634","2019-12-31","30.9000"
"600635","2009-03-31","11.7010"
"600635","2009-06-30","46.7001"
"600635","2009-09-30","29.4620"
"600635","2009-12-31","40.0867"
"600635","2010-03-31","29.5640"
"600635","2010-06-30","40.8748"
"600635","2010-09-30","29.9970"
"600635","2010-12-31","40.2579"
"600635","2011-03-31","29.6750"
"600635","2011-06-30","40.0255"
"600635","2011-09-30","30.0030"
"600635","2011-12-31","39.8209"
"600635","2012-03-31","29.8780"
"600635","2012-06-30","42.6564"
"600635","2012-09-30","30.4770"
"600635","2012-12-31","31.3422"
"600635","2013-03-31","29.3250"
"600635","2013-06-30","30.1808"
"600635","2013-09-30","29.5600"
"600635","2013-12-31","31.1524"
"600635","2014-03-31","29.0000"
"600635","2014-06-30","29.4846"
"600635","2014-09-30","31.0459"
"600635","2014-12-31","32.2848"
"600635","2015-03-31","29.0900"
"600635","2015-06-30","28.6350"
"600635","2015-09-30","31.9303"
"600635","2015-12-31","30.1631"
"600635","2016-03-31","29.5132"
"600635","2016-06-30","30.4129"
"600635","2016-09-30","30.3545"
"600635","2016-12-31","41.5782"
"600635","2017-03-31","43.1139"
"600635","2017-06-30","42.5076"
"600635","2017-09-30","58.5060"
"600635","2017-12-31","41.0794"
"600635","2018-03-31","40.7803"
"600635","2018-06-30","41.5656"
"600635","2018-09-30","41.0100"
"600635","2018-12-31","40.4988"
"600635","2019-03-31","40.4718"
"600635","2019-06-30","40.4505"
"600635","2019-09-30","40.4400"
"600635","2019-12-31","40.7888"
"600636","2009-03-31","8.8160"
"600636","2009-06-30","36.9738"
"600636","2009-09-30","37.4000"
"600636","2009-12-31","36.3396"
"600636","2010-03-31","35.5020"
"600636","2010-06-30","34.8036"
"600636","2010-09-30","37.9455"
"600636","2010-12-31","33.5652"
"600636","2011-03-31","49.0933"
"600636","2011-06-30","54.2561"
"600636","2011-09-30","38.7625"
"600636","2011-12-31","34.4822"
"600636","2012-03-31","33.9923"
"600636","2012-06-30","34.7693"
"600636","2012-09-30","33.9380"
"600636","2012-12-31","35.6858"
"600636","2013-03-31","37.0300"
"600636","2013-06-30","38.3532"
"600636","2013-09-30","34.4900"
"600636","2013-12-31","33.0509"
"600636","2014-03-31","33.0700"
"600636","2014-06-30","33.2764"
"600636","2014-09-30","33.1800"
"600636","2014-12-31","32.8181"
"600636","2015-03-31","32.3300"
"600636","2015-06-30","34.6379"
"600636","2015-09-30","50.7770"
"600636","2015-12-31","42.5783"
"600636","2016-03-31","42.5490"
"600636","2016-06-30","44.0188"
"600636","2016-09-30","42.7168"
"600636","2016-12-31","43.3778"
"600636","2017-03-31","42.6800"
"600636","2017-06-30","43.3778"
"600636","2017-09-30","38.3215"
"600636","2017-12-31","37.1311"
"600636","2018-03-31","37.9900"
"600636","2018-06-30","42.2062"
"600636","2018-09-30","42.3000"
"600636","2018-12-31","42.6735"
"600636","2019-03-31","43.1359"
"600636","2019-06-30","45.2226"
"600636","2019-09-30","42.4950"
"600636","2019-12-31","41.1499"
"600637","2009-03-31","44.4830"
"600637","2009-06-30","87.5020"
"600637","2009-09-30","43.4860"
"600637","2009-12-31","43.4267"
"600637","2010-03-31","43.1320"
"600637","2010-06-30","43.9898"
"600637","2010-09-30","43.2190"
"600637","2010-12-31","43.9005"
"600637","2011-03-31","42.9666"
"600637","2011-06-30","45.6980"
"600637","2011-09-30","44.4370"
"600637","2011-12-31","78.0883"
"600637","2012-03-31","32.1582"
"600637","2012-06-30","70.8278"
"600637","2012-09-30","33.3347"
"600637","2012-12-31","73.2021"
"600637","2013-03-31","39.6457"
"600637","2013-06-30","73.6614"
"600637","2013-09-30","65.6116"
"600637","2013-12-31","68.8154"
"600637","2014-03-31","56.4483"
"600637","2014-06-30","58.9709"
"600637","2014-09-30","55.4393"
"600637","2014-12-31","53.4103"
"600637","2015-03-31","50.4130"
"600637","2015-06-30","62.8046"
"600637","2015-09-30","68.1174"
"600637","2015-12-31","65.1730"
"600637","2016-03-31","63.9376"
"600637","2016-06-30","64.5055"
"600637","2016-09-30","64.8205"
"600637","2016-12-31","66.3639"
"600637","2017-03-31","64.2584"
"600637","2017-06-30","67.1107"
"600637","2017-09-30","65.1672"
"600637","2017-12-31","66.4250"
"600637","2018-03-31","65.0882"
"600637","2018-06-30","63.4961"
"600637","2018-09-30","61.3577"
"600637","2018-12-31","63.5988"
"600637","2019-03-31","60.3315"
"600637","2019-06-30","61.5454"
"600637","2019-09-30","59.4391"
"600637","2019-12-31","61.4738"
"600638","2009-03-31","14.4640"
"600638","2009-06-30","32.9643"
"600638","2009-09-30","31.5980"
"600638","2009-12-31","31.7537"
"600638","2010-03-31","29.2100"
"600638","2010-06-30","30.8217"
"600638","2010-09-30","26.9605"
"600638","2010-12-31","29.0397"
"600638","2011-03-31","29.3390"
"600638","2011-06-30","34.4435"
"600638","2011-09-30","37.2490"
"600638","2011-12-31","36.1528"
"600638","2012-03-31","39.3390"
"600638","2012-06-30","41.2353"
"600638","2012-09-30","40.5760"
"600638","2012-12-31","44.0078"
"600638","2013-03-31","41.3940"
"600638","2013-06-30","44.2277"
"600638","2013-09-30","37.3700"
"600638","2013-12-31","43.5452"
"600638","2014-03-31","45.7500"
"600638","2014-06-30","63.6587"
"600638","2014-09-30","63.9200"
"600638","2014-12-31","63.7407"
"600638","2015-03-31","58.2600"
"600638","2015-06-30","44.4033"
"600638","2015-09-30","48.9400"
"600638","2015-12-31","48.0688"
"600638","2016-03-31","47.2400"
"600638","2016-06-30","44.5147"
"600638","2016-09-30","45.1400"
"600638","2016-12-31","45.6826"
"600638","2017-03-31","57.2900"
"600638","2017-06-30","63.1769"
"600638","2017-09-30","62.1988"
"600638","2017-12-31","62.1656"
"600638","2018-03-31","60.5000"
"600638","2018-06-30","60.9873"
"600638","2018-09-30","63.9100"
"600638","2018-12-31","64.7399"
"600638","2019-03-31","64.2501"
"600638","2019-06-30","64.4900"
"600638","2019-09-30","64.4800"
"600638","2019-12-31","64.8617"
"600639","2009-03-31","55.5796"
"600639","2009-06-30","57.1766"
"600639","2009-09-30","51.8880"
"600639","2009-12-31","56.4600"
"600639","2010-03-31","53.0750"
"600639","2010-06-30","56.3171"
"600639","2010-09-30","52.4240"
"600639","2010-12-31","51.9784"
"600639","2011-03-31","51.3920"
"600639","2011-06-30","53.9473"
"600639","2011-09-30","51.5220"
"600639","2011-12-31","55.0281"
"600639","2012-03-31","51.9982"
"600639","2012-06-30","51.9546"
"600639","2012-09-30","51.1780"
"600639","2012-12-31","53.2743"
"600639","2013-03-31","53.6990"
"600639","2013-06-30","54.0579"
"600639","2013-09-30","52.4300"
"600639","2013-12-31","54.3472"
"600639","2014-03-31","51.5600"
"600639","2014-06-30","51.8328"
"600639","2014-09-30","51.8164"
"600639","2014-12-31","54.3377"
"600639","2015-03-31","52.0500"
"600639","2015-06-30","53.7673"
"600639","2015-09-30","60.9725"
"600639","2015-12-31","60.1106"
"600639","2016-03-31","59.0380"
"600639","2016-06-30","59.9501"
"600639","2016-09-30","58.0293"
"600639","2016-12-31","59.2791"
"600639","2017-03-31","57.6839"
"600639","2017-06-30","61.2664"
"600639","2017-09-30","61.1300"
"600639","2017-12-31","62.6480"
"600639","2018-03-31","62.0560"
"600639","2018-06-30","63.0460"
"600639","2018-09-30","62.1700"
"600639","2018-12-31","63.1913"
"600639","2019-03-31","61.7847"
"600639","2019-06-30","62.6746"
"600639","2019-09-30","61.6556"
"600639","2019-12-31","62.7007"
"600640","2009-03-31","13.9870"
"600640","2009-06-30","72.5072"
"600640","2009-09-30","9.9510"
"600640","2009-12-31","60.0383"
"600640","2010-03-31","10.2820"
"600640","2010-06-30","59.2468"
"600640","2010-09-30","10.1580"
"600640","2010-12-31","58.3506"
"600640","2011-03-31","10.6620"
"600640","2011-06-30","59.6853"
"600640","2011-09-30","11.3400"
"600640","2011-12-31","60.9305"
"600640","2012-03-31","57.7100"
"600640","2012-06-30","67.6134"
"600640","2012-09-30","6.0730"
"600640","2012-12-31","67.8585"
"600640","2013-03-31","7.0330"
"600640","2013-06-30","73.1180"
"600640","2013-09-30","73.4251"
"600640","2013-12-31","72.5793"
"600640","2014-03-31","70.8345"
"600640","2014-06-30","71.2273"
"600640","2014-09-30","71.6580"
"600640","2014-12-31","66.5757"
"600640","2015-03-31","66.5830"
"600640","2015-06-30","66.8684"
"600640","2015-09-30","70.6701"
"600640","2015-12-31","69.2370"
"600640","2016-03-31","68.1400"
"600640","2016-06-30","68.7126"
"600640","2016-09-30","68.1406"
"600640","2016-12-31","69.0142"
"600640","2017-03-31","77.5330"
"600640","2017-06-30","78.2176"
"600640","2017-09-30","77.5112"
"600640","2017-12-31","78.2153"
"600640","2018-03-31","76.9600"
"600640","2018-06-30","77.4787"
"600640","2018-09-30","76.9500"
"600640","2018-12-31","77.8243"
"600640","2019-03-31","76.2800"
"600640","2019-06-30","76.8101"
"600640","2019-09-30","75.5900"
"600640","2019-12-31","75.4580"
"600641","2009-03-31","19.5310"
"600641","2009-06-30","56.8301"
"600641","2009-09-30","53.6610"
"600641","2009-12-31","53.3539"
"600641","2010-03-31","51.5370"
"600641","2010-06-30","54.6150"
"600641","2010-09-30","52.6070"
"600641","2010-12-31","51.3242"
"600641","2011-03-31","51.8730"
"600641","2011-06-30","51.2645"
"600641","2011-09-30","50.7270"
"600641","2011-12-31","52.0014"
"600641","2012-03-31","51.6530"
"600641","2012-06-30","52.4472"
"600641","2012-09-30","52.5300"
"600641","2012-12-31","54.2110"
"600641","2013-03-31","51.1330"
"600641","2013-06-30","51.1479"
"600641","2013-09-30","51.1100"
"600641","2013-12-31","50.5861"
"600641","2014-03-31","50.9900"
"600641","2014-06-30","51.0498"
"600641","2014-09-30","52.4100"
"600641","2014-12-31","53.7718"
"600641","2015-03-31","52.4600"
"600641","2015-06-30","57.4656"
"600641","2015-09-30","57.6039"
"600641","2015-12-31","59.3690"
"600641","2016-03-31","59.7660"
"600641","2016-06-30","61.2040"
"600641","2016-09-30","60.5560"
"600641","2016-12-31","61.4419"
"600641","2017-03-31","54.5600"
"600641","2017-06-30","54.0080"
"600641","2017-09-30","52.0830"
"600641","2017-12-31","52.5064"
"600641","2018-03-31","54.7390"
"600641","2018-06-30","55.1515"
"600641","2018-09-30","51.6836"
"600641","2018-12-31","53.5438"
"600641","2019-03-31","57.5463"
"600641","2019-06-30","59.1119"
"600641","2019-09-30","59.3785"
"600641","2019-12-31","59.2963"
"600642","2009-03-31","56.6398"
"600642","2009-06-30","61.3583"
"600642","2009-09-30","57.9846"
"600642","2009-12-31","58.1388"
"600642","2010-03-31","54.9820"
"600642","2010-06-30","57.9683"
"600642","2010-09-30","55.0692"
"600642","2010-12-31","55.1689"
"600642","2011-03-31","52.8599"
"600642","2011-06-30","57.9231"
"600642","2011-09-30","54.1941"
"600642","2011-12-31","60.3750"
"600642","2012-03-31","54.2552"
"600642","2012-06-30","59.3529"
"600642","2012-09-30","54.8104"
"600642","2012-12-31","58.1128"
"600642","2013-03-31","54.3874"
"600642","2013-06-30","58.5021"
"600642","2013-09-30","54.7869"
"600642","2013-12-31","56.7535"
"600642","2014-03-31","54.7771"
"600642","2014-06-30","56.1685"
"600642","2014-09-30","54.7866"
"600642","2014-12-31","57.4677"
"600642","2015-03-31","55.0002"
"600642","2015-06-30","59.4686"
"600642","2015-09-30","61.1893"
"600642","2015-12-31","63.3493"
"600642","2016-03-31","61.1431"
"600642","2016-06-30","64.4269"
"600642","2016-09-30","61.6974"
"600642","2016-12-31","64.9135"
"600642","2017-03-31","62.0374"
"600642","2017-06-30","65.8738"
"600642","2017-09-30","62.3244"
"600642","2017-12-31","65.2035"
"600642","2018-03-31","63.4901"
"600642","2018-06-30","66.3753"
"600642","2018-09-30","63.3343"
"600642","2018-12-31","66.3798"
"600642","2019-03-31","64.6359"
"600642","2019-06-30","71.8834"
"600642","2019-09-30","70.5151"
"600642","2019-12-31","74.2151"
"600643","2009-03-31","9.7730"
"600643","2009-06-30","24.1075"
"600643","2009-09-30","9.9490"
"600643","2009-12-31","23.3484"
"600643","2010-03-31","14.1820"
"600643","2010-06-30","23.9943"
"600643","2010-09-30","14.6780"
"600643","2010-12-31","26.1404"
"600643","2011-03-31","20.8820"
"600643","2011-06-30","20.0167"
"600643","2011-09-30","20.6980"
"600643","2011-12-31","21.1372"
"600643","2012-03-31","20.0089"
"600643","2012-06-30","44.8444"
"600643","2012-09-30","17.5624"
"600643","2012-12-31","45.8434"
"600643","2013-03-31","15.9850"
"600643","2013-06-30","42.1586"
"600643","2013-09-30","40.5633"
"600643","2013-12-31","42.3132"
"600643","2014-03-31","40.9209"
"600643","2014-06-30","41.8207"
"600643","2014-09-30","41.5175"
"600643","2014-12-31","43.1091"
"600643","2015-03-31","49.3645"
"600643","2015-06-30","35.6198"
"600643","2015-09-30","33.0183"
"600643","2015-12-31","30.1961"
"600643","2016-03-31","29.1321"
"600643","2016-06-30","31.3899"
"600643","2016-09-30","33.6907"
"600643","2016-12-31","41.3734"
"600643","2017-03-31","39.1098"
"600643","2017-06-30","48.4286"
"600643","2017-09-30","40.9278"
"600643","2017-12-31","41.7037"
"600643","2018-03-31","51.4616"
"600643","2018-06-30","57.5167"
"600643","2018-09-30","55.6186"
"600643","2018-12-31","58.0564"
"600643","2019-03-31","55.6765"
"600643","2019-06-30","58.8187"
"600643","2019-09-30","55.9093"
"600643","2019-12-31","59.4870"
"600644","2009-03-31","17.3260"
"600644","2009-06-30","41.4718"
"600644","2009-09-30","9.7910"
"600644","2009-12-31","31.4671"
"600644","2010-03-31","31.2430"
"600644","2010-06-30","32.6006"
"600644","2010-09-30","39.4629"
"600644","2010-12-31","36.3228"
"600644","2011-03-31","43.7624"
"600644","2011-06-30","32.5948"
"600644","2011-09-30","31.2700"
"600644","2011-12-31","31.3931"
"600644","2012-03-31","30.6730"
"600644","2012-06-30","31.0296"
"600644","2012-09-30","30.3060"
"600644","2012-12-31","31.2051"
"600644","2013-03-31","30.6660"
"600644","2013-06-30","31.4600"
"600644","2013-09-30","31.7300"
"600644","2013-12-31","33.8893"
"600644","2014-03-31","33.5400"
"600644","2014-06-30","35.0252"
"600644","2014-09-30","37.2930"
"600644","2014-12-31","59.2384"
"600644","2015-03-31","61.3152"
"600644","2015-06-30","62.4276"
"600644","2015-09-30","63.4299"
"600644","2015-12-31","59.2270"
"600644","2016-03-31","59.7000"
"600644","2016-06-30","66.7874"
"600644","2016-09-30","60.8161"
"600644","2016-12-31","61.2921"
"600644","2017-03-31","59.0000"
"600644","2017-06-30","60.6146"
"600644","2017-09-30","59.3200"
"600644","2017-12-31","64.7472"
"600644","2018-03-31","63.8700"
"600644","2018-06-30","63.6438"
"600644","2018-09-30","63.6100"
"600644","2018-12-31","63.7085"
"600644","2019-03-31","63.5800"
"600644","2019-06-30","64.5693"
"600644","2019-09-30","64.0500"
"600644","2019-12-31","64.7321"
"600645","2009-03-31","10.7360"
"600645","2009-06-30","31.4560"
"600645","2009-09-30","6.0620"
"600645","2009-12-31","27.6400"
"600645","2010-03-31","26.8910"
"600645","2010-06-30","24.9891"
"600645","2010-09-30","23.9660"
"600645","2010-12-31","23.7330"
"600645","2011-03-31","24.4380"
"600645","2011-06-30","24.2400"
"600645","2011-09-30","23.4460"
"600645","2011-12-31","28.8360"
"600645","2012-03-31","25.5790"
"600645","2012-06-30","27.9767"
"600645","2012-09-30","28.9850"
"600645","2012-12-31","31.3415"
"600645","2013-03-31","28.0490"
"600645","2013-06-30","35.8309"
"600645","2013-09-30","31.1183"
"600645","2013-12-31","37.5192"
"600645","2014-03-31","30.4100"
"600645","2014-06-30","33.5454"
"600645","2014-09-30","35.8674"
"600645","2014-12-31","45.7783"
"600645","2015-03-31","40.5587"
"600645","2015-06-30","49.0541"
"600645","2015-09-30","44.9068"
"600645","2015-12-31","49.2411"
"600645","2016-03-31","29.1104"
"600645","2016-06-30","32.1669"
"600645","2016-09-30","28.6633"
"600645","2016-12-31","30.0251"
"600645","2017-03-31","28.7162"
"600645","2017-06-30","27.8687"
"600645","2017-09-30","27.3477"
"600645","2017-12-31","28.3272"
"600645","2018-03-31","26.3571"
"600645","2018-06-30","23.6161"
"600645","2018-09-30","32.7300"
"600645","2018-12-31","34.9279"
"600645","2019-03-31","34.1290"
"600645","2019-06-30","36.0146"
"600645","2019-09-30","35.7920"
"600645","2019-12-31","37.2822"
"600647","2009-03-31","29.2260"
"600647","2009-06-30","46.8500"
"600647","2009-09-30","45.6640"
"600647","2009-12-31","44.3800"
"600647","2010-03-31","44.3650"
"600647","2010-06-30","46.1460"
"600647","2010-09-30","43.9910"
"600647","2010-12-31","43.7800"
"600647","2011-03-31","43.4810"
"600647","2011-06-30","43.7571"
"600647","2011-09-30","43.4830"
"600647","2011-12-31","45.5000"
"600647","2012-03-31","45.8150"
"600647","2012-06-30","45.5446"
"600647","2012-09-30","44.3510"
"600647","2012-12-31","44.0420"
"600647","2013-03-31","44.3030"
"600647","2013-06-30","44.3100"
"600647","2013-09-30","43.1000"
"600647","2013-12-31","44.1800"
"600647","2014-03-31","43.6200"
"600647","2014-06-30","43.6000"
"600647","2014-09-30","43.6000"
"600647","2014-12-31","49.3639"
"600647","2015-03-31","53.0951"
"600647","2015-06-30","62.9253"
"600647","2015-09-30","50.2619"
"600647","2015-12-31","53.9872"
"600647","2016-03-31","51.3015"
"600647","2016-06-30","46.3764"
"600647","2016-09-30","44.1319"
"600647","2016-12-31","48.3552"
"600647","2017-03-31","47.0400"
"600647","2017-06-30","48.6923"
"600647","2017-09-30","47.7000"
"600647","2017-12-31","48.7006"
"600647","2018-03-31","47.4800"
"600647","2018-06-30","47.4800"
"600647","2018-09-30","47.6600"
"600647","2018-12-31","47.7631"
"600647","2019-03-31","47.0800"
"600647","2019-06-30","47.0568"
"600647","2019-09-30","47.0000"
"600647","2019-12-31","47.0100"
"600648","2009-03-31","5.7870"
"600648","2009-06-30","73.5550"
"600648","2009-09-30","6.7456"
"600648","2009-12-31","74.4297"
"600648","2010-03-31","6.5730"
"600648","2010-06-30","74.3952"
"600648","2010-09-30","6.7130"
"600648","2010-12-31","73.9309"
"600648","2011-03-31","6.1990"
"600648","2011-06-30","74.2068"
"600648","2011-09-30","6.6150"
"600648","2011-12-31","95.2358"
"600648","2012-03-31","73.6197"
"600648","2012-06-30","135.9598"
"600648","2012-09-30","73.6540"
"600648","2012-12-31","73.6927"
"600648","2013-03-31","73.1980"
"600648","2013-06-30","71.1932"
"600648","2013-09-30","70.4707"
"600648","2013-12-31","67.2050"
"600648","2014-03-31","66.6901"
"600648","2014-06-30","68.9642"
"600648","2014-09-30","67.5900"
"600648","2014-12-31","68.3198"
"600648","2015-03-31","67.2640"
"600648","2015-06-30","62.2629"
"600648","2015-09-30","64.7428"
"600648","2015-12-31","62.4140"
"600648","2016-03-31","61.6950"
"600648","2016-06-30","62.0991"
"600648","2016-09-30","62.0600"
"600648","2016-12-31","63.6389"
"600648","2017-03-31","61.6102"
"600648","2017-06-30","63.8176"
"600648","2017-09-30","61.5730"
"600648","2017-12-31","61.8026"
"600648","2018-03-31","60.9400"
"600648","2018-06-30","61.3273"
"600648","2018-09-30","60.0100"
"600648","2018-12-31","60.6212"
"600648","2019-03-31","59.4112"
"600648","2019-06-30","59.3329"
"600648","2019-09-30","57.5400"
"600648","2019-12-31","61.3114"
"600649","2009-03-31","13.1339"
"600649","2009-06-30","78.0650"
"600649","2009-09-30","15.5886"
"600649","2009-12-31","72.4273"
"600649","2010-03-31","15.4555"
"600649","2010-06-30","72.3448"
"600649","2010-09-30","10.5240"
"600649","2010-12-31","62.7395"
"600649","2011-03-31","8.8370"
"600649","2011-06-30","62.0752"
"600649","2011-09-30","60.3990"
"600649","2011-12-31","62.4773"
"600649","2012-03-31","60.5660"
"600649","2012-06-30","63.4144"
"600649","2012-09-30","60.2620"
"600649","2012-12-31","62.8282"
"600649","2013-03-31","61.2134"
"600649","2013-06-30","67.9926"
"600649","2013-09-30","62.1298"
"600649","2013-12-31","70.6998"
"600649","2014-03-31","63.8663"
"600649","2014-06-30","66.9442"
"600649","2014-09-30","61.6743"
"600649","2014-12-31","63.2983"
"600649","2015-03-31","61.9995"
"600649","2015-06-30","63.1791"
"600649","2015-09-30","64.1133"
"600649","2015-12-31","62.3294"
"600649","2016-03-31","62.2675"
"600649","2016-06-30","62.4271"
"600649","2016-09-30","61.6526"
"600649","2016-12-31","61.7590"
"600649","2017-03-31","60.1554"
"600649","2017-06-30","61.9759"
"600649","2017-09-30","59.1663"
"600649","2017-12-31","63.5060"
"600649","2018-03-31","63.0700"
"600649","2018-06-30","65.7397"
"600649","2018-09-30","64.0400"
"600649","2018-12-31","66.1232"
"600649","2019-03-31","63.4139"
"600649","2019-06-30","63.2699"
"600649","2019-09-30","60.7700"
"600649","2019-12-31","62.5689"
"600650","2009-03-31","14.1760"
"600650","2009-06-30","44.9765"
"600650","2009-09-30","13.4700"
"600650","2009-12-31","42.3453"
"600650","2010-03-31","43.0830"
"600650","2010-06-30","44.3436"
"600650","2010-09-30","41.4440"
"600650","2010-12-31","41.8679"
"600650","2011-03-31","41.4560"
"600650","2011-06-30","41.3488"
"600650","2011-09-30","41.2060"
"600650","2011-12-31","41.7530"
"600650","2012-03-31","41.4800"
"600650","2012-06-30","41.6060"
"600650","2012-09-30","41.4920"
"600650","2012-12-31","41.4920"
"600650","2013-03-31","41.5680"
"600650","2013-06-30","41.5700"
"600650","2013-09-30","41.9800"
"600650","2013-12-31","43.9182"
"600650","2014-03-31","41.6700"
"600650","2014-06-30","41.0688"
"600650","2014-09-30","41.6800"
"600650","2014-12-31","45.6209"
"600650","2015-03-31","44.3720"
"600650","2015-06-30","43.5045"
"600650","2015-09-30","42.0138"
"600650","2015-12-31","42.6887"
"600650","2016-03-31","41.9147"
"600650","2016-06-30","41.0972"
"600650","2016-09-30","42.0500"
"600650","2016-12-31","43.1429"
"600650","2017-03-31","41.8000"
"600650","2017-06-30","42.3456"
"600650","2017-09-30","41.3200"
"600650","2017-12-31","41.8842"
"600650","2018-03-31","41.4600"
"600650","2018-06-30","41.7922"
"600650","2018-09-30","41.3100"
"600650","2018-12-31","41.8241"
"600650","2019-03-31","41.6300"
"600650","2019-06-30","41.8614"
"600650","2019-09-30","41.6000"
"600650","2019-12-31","42.0080"
"600651","2009-03-31","21.0290"
"600651","2009-06-30","20.4788"
"600651","2009-09-30","17.9380"
"600651","2009-12-31","22.8768"
"600651","2010-03-31","19.0950"
"600651","2010-06-30","22.8592"
"600651","2010-09-30","23.2700"
"600651","2010-12-31","25.9634"
"600651","2011-03-31","26.3170"
"600651","2011-06-30","22.7467"
"600651","2011-09-30","21.7250"
"600651","2011-12-31","19.6721"
"600651","2012-03-31","18.7830"
"600651","2012-06-30","19.3890"
"600651","2012-09-30","19.2510"
"600651","2012-12-31","18.8853"
"600651","2013-03-31","18.4670"
"600651","2013-06-30","21.9605"
"600651","2013-09-30","21.4600"
"600651","2013-12-31","22.2795"
"600651","2014-03-31","20.8200"
"600651","2014-06-30","30.5894"
"600651","2014-09-30","33.1905"
"600651","2014-12-31","50.8972"
"600651","2015-03-31","46.2434"
"600651","2015-06-30","56.8901"
"600651","2015-09-30","52.5291"
"600651","2015-12-31","58.9905"
"600651","2016-03-31","48.5043"
"600651","2016-06-30","55.1977"
"600651","2016-09-30","50.2200"
"600651","2016-12-31","51.3472"
"600651","2017-03-31","44.9940"
"600651","2017-06-30","49.7205"
"600651","2017-09-30","45.4151"
"600651","2017-12-31","47.4057"
"600651","2018-03-31","45.2718"
"600651","2018-06-30","49.3536"
"600651","2018-09-30","46.1300"
"600651","2018-12-31","44.6652"
"600651","2019-03-31","40.2300"
"600651","2019-06-30","40.0070"
"600651","2019-09-30","39.3200"
"600651","2019-12-31","39.3018"
"600652","2009-03-31","9.5030"
"600652","2009-06-30","9.6710"
"600652","2009-09-30","10.6870"
"600652","2009-12-31","10.3928"
"600652","2010-03-31","10.7140"
"600652","2010-06-30","11.9099"
"600652","2010-09-30","10.1470"
"600652","2010-12-31","9.6804"
"600652","2011-03-31","9.5160"
"600652","2011-06-30","9.1417"
"600652","2011-09-30","9.0870"
"600652","2011-12-31","9.5320"
"600652","2012-03-31","9.4690"
"600652","2012-06-30","9.4155"
"600652","2012-09-30","9.5880"
"600652","2012-12-31","9.1152"
"600652","2013-03-31","9.0870"
"600652","2013-06-30","9.5855"
"600652","2013-09-30","12.3300"
"600652","2013-12-31","11.7927"
"600652","2014-03-31","11.7900"
"600652","2014-06-30","15.6325"
"600652","2014-09-30","14.4700"
"600652","2014-12-31","23.0128"
"600652","2015-03-31","19.8250"
"600652","2015-06-30","20.3783"
"600652","2015-09-30","20.8858"
"600652","2015-12-31","23.9234"
"600652","2016-03-31","24.3290"
"600652","2016-06-30","24.2505"
"600652","2016-09-30","24.2990"
"600652","2016-12-31","28.7794"
"600652","2017-03-31","24.9800"
"600652","2017-06-30","22.8221"
"600652","2017-09-30","22.4900"
"600652","2017-12-31","21.9442"
"600652","2018-03-31","21.4600"
"600652","2018-06-30","21.1318"
"600652","2018-09-30","21.0500"
"600652","2018-12-31","21.0653"
"600652","2019-03-31","21.0500"
"600652","2019-06-30","20.8100"
"600652","2019-09-30","20.8100"
"600652","2019-12-31","20.8100"
"600653","2009-03-31","12.3160"
"600653","2009-06-30","13.7971"
"600653","2009-09-30","12.3910"
"600653","2009-12-31","13.4349"
"600653","2010-03-31","12.7518"
"600653","2010-06-30","12.6666"
"600653","2010-09-30","12.3710"
"600653","2010-12-31","12.2602"
"600653","2011-03-31","11.8750"
"600653","2011-06-30","12.1657"
"600653","2011-09-30","18.6040"
"600653","2011-12-31","19.4482"
"600653","2012-03-31","19.0880"
"600653","2012-06-30","19.8539"
"600653","2012-09-30","18.9630"
"600653","2012-12-31","18.9246"
"600653","2013-03-31","18.1800"
"600653","2013-06-30","18.1987"
"600653","2013-09-30","18.1900"
"600653","2013-12-31","18.1965"
"600653","2014-03-31","18.1900"
"600653","2014-06-30","18.1941"
"600653","2014-09-30","18.2415"
"600653","2014-12-31","18.2632"
"600653","2015-03-31","17.3900"
"600653","2015-06-30","17.7768"
"600653","2015-09-30","18.9400"
"600653","2015-12-31","18.9760"
"600653","2016-03-31","27.2700"
"600653","2016-06-30","25.4974"
"600653","2016-09-30","27.8000"
"600653","2016-12-31","27.2996"
"600653","2017-03-31","27.2700"
"600653","2017-06-30","27.5582"
"600653","2017-09-30","27.2700"
"600653","2017-12-31","27.2861"
"600653","2018-03-31","27.2700"
"600653","2018-06-30","29.8119"
"600653","2018-09-30","27.2700"
"600653","2018-12-31","27.3217"
"600653","2019-03-31","27.9600"
"600653","2019-06-30","27.3316"
"600653","2019-09-30","27.2700"
"600653","2019-12-31","27.3080"
"600654","2009-03-31","13.6210"
"600654","2009-06-30","14.0200"
"600654","2009-09-30","13.4800"
"600654","2009-12-31","14.1045"
"600654","2010-03-31","13.8410"
"600654","2010-06-30","14.7030"
"600654","2010-09-30","14.5490"
"600654","2010-12-31","15.1139"
"600654","2011-03-31","14.7030"
"600654","2011-06-30","15.1539"
"600654","2011-09-30","14.6890"
"600654","2011-12-31","17.3720"
"600654","2012-03-31","20.4370"
"600654","2012-06-30","21.0461"
"600654","2012-09-30","21.0190"
"600654","2012-12-31","22.3927"
"600654","2013-03-31","21.8300"
"600654","2013-06-30","21.7682"
"600654","2013-09-30","19.6200"
"600654","2013-12-31","19.6147"
"600654","2014-03-31","18.6200"
