Stkcd,Trdmnt,SUE
35,2014-09,3.4789927
35,2014-12,2.6665003
35,2015-03,.60310107
35,2015-06,.079291575
35,2015-09,.32619348
35,2015-12,.76573855
35,2016-03,.0038451559
35,2016-06,.079187654
35,2016-09,.19889934
35,2016-12,-.20587638
35,2017-03,-.20474145
35,2017-06,-.0066723125
35,2017-09,.091770507
35,2017-12,.14320664
35,2018-03,.0034381566
35,2018-06,.23827006
35,2018-09,.3769221
35,2018-12,-.15063608
35,2019-03,.63926989
35,2019-06,1.722524
35,2019-09,3.5958753
35,2019-12,3.4816997
36,2010-03,-.34458688
36,2010-06,-.57869595
36,2010-09,-.89323002
36,2010-12,-.24688171
36,2011-03,-.055664066
36,2011-06,.096165553
36,2011-09,.18049626
36,2011-12,-1.5944123
36,2012-03,.16921709
36,2012-06,-.14760368
36,2012-09,-.36233789
36,2012-12,-.15877052
36,2013-03,-2.2066059
36,2013-06,-1.7665968
36,2013-09,-.9463706
36,2013-12,-1.6279142
36,2014-03,.0001228772
36,2014-06,-.030967418
36,2014-09,-.77568811
36,2014-12,-1.5553166
36,2015-03,-.93915486
36,2015-06,-1.5357916
36,2015-09,-.24528021
36,2015-12,7.7377634
36,2016-03,-.083605111
36,2016-06,-.10267822
36,2016-09,-.73788816
36,2016-12,21.828157
36,2017-03,3.0227304
36,2017-06,3.1340477
36,2017-09,2.4861922
36,2017-12,1.2546046
36,2018-03,-1.1797217
36,2018-06,-1.260772
36,2018-09,-.73639482
36,2018-12,-1.4064624
36,2019-03,.41539282
36,2019-06,.15648781
36,2019-09,-.33077586
36,2019-12,.027983656
37,2010-03,-1.2962188
37,2010-06,-3.751106
37,2010-09,-2.5665929
37,2010-12,-2.1976185
37,2011-03,.1655453
37,2011-06,.71548963
37,2011-09,-.50773513
37,2011-12,-.46914524
37,2012-03,.14944506
37,2012-06,.21687491
37,2012-09,-.0064218887
37,2012-12,-.42424205
37,2013-03,-.043547995
37,2013-06,.18813917
37,2013-09,.23026097
37,2013-12,2.5189238
37,2014-03,.21097684
37,2014-06,.35740745
37,2014-09,1.1613034
37,2014-12,-2.7359474
37,2015-03,-.38563886
37,2015-06,-.6223737
37,2015-09,-.87690783
37,2015-12,-4.5440788
37,2016-03,.17907858
37,2016-06,.29966006
37,2016-09,.4621771
37,2016-12,2.6090529
37,2017-03,.085192427
37,2017-06,.17556825
37,2017-09,.26003748
37,2017-12,.57334274
37,2018-03,.40268141
37,2018-06,1.1924468
37,2018-09,.81496888
37,2018-12,-.48535267
37,2019-03,-.74407083
37,2019-06,-2.3960783
37,2019-09,-1.2604561
37,2019-12,1.1632956
38,2010-03,1.0746599
38,2010-06,2.4422405
38,2010-09,1.8909193
38,2010-12,1.4654242
38,2011-03,
38,2011-06,-2.1421947
38,2011-09,-.78529322
38,2011-12,-2.2400899
38,2012-03,
38,2012-06,.30231434
38,2012-09,-.046077769
38,2012-12,.044649925
38,2013-03,.60394198
38,2013-06,.37036917
38,2013-09,-1.4565752
38,2013-12,-.16671631
38,2014-03,-.39519987
38,2014-06,-1.6246634
38,2014-09,-2.5575516
38,2014-12,-9.8502102
38,2015-03,.056941643
38,2015-06,.51073378
38,2015-09,.87486774
38,2015-12,3.3141444
38,2016-03,2.1400173
38,2016-06,3.2357743
38,2016-09,2.6339788
38,2016-12,4.6548834
38,2017-03,.75747746
38,2017-06,1.3912351
38,2017-09,2.0269308
38,2017-12,1.0792567
38,2018-03,-.44870684
38,2018-06,-.6574719
38,2018-09,-.36396879
38,2018-12,-33.45549
38,2019-03,-.044091411
38,2019-06,-.10157633
38,2019-09,-.21789218
38,2019-12,2.7403741
39,2010-03,.33796689
39,2010-06,1.3702092
39,2010-09,3.3356006
39,2010-12,3.5269136
39,2011-03,.9037236
39,2011-06,1.6949381
39,2011-09,.91062778
39,2011-12,.59816414
39,2012-03,-.7951262
39,2012-06,-1.5780569
39,2012-09,-1.5280266
39,2012-12,-1.5666782
39,2013-03,-.14704195
39,2013-06,-.30060017
39,2013-09,-.5072003
39,2013-12,-.33021638
39,2014-03,-.16023697
39,2014-06,.72236973
39,2014-09,.77848208
39,2014-12,1.3869098
39,2015-03,.40434745
39,2015-06,.28742513
39,2015-09,.27584448
39,2015-12,-.60682184
39,2016-03,-.083677158
39,2016-06,-2.5712943
39,2016-09,-2.1224866
39,2016-12,-1.2573699
39,2017-03,.18168341
39,2017-06,1.6745322
39,2017-09,2.2338438
39,2017-12,1.090555
39,2018-03,-.39780322
39,2018-06,-.20287898
39,2018-09,-.38472015
39,2018-12,1.9980441
39,2019-03,.24698046
39,2019-06,-.40454704
39,2019-09,-1.0847825
39,2019-12,-1.4478903
40,2010-03,.37146547
40,2010-06,.88360673
40,2010-09,1.0691737
40,2010-12,2.0793211
40,2011-03,.12121439
40,2011-06,1.0528646
40,2011-09,.76493704
40,2011-12,1.4415718
40,2012-03,1.4168398
40,2012-06,1.2967763
40,2012-09,1.2997432
40,2012-12,1.9261692
40,2013-03,-1.6592093
40,2013-06,-1.6300352
40,2013-09,-1.1835353
40,2013-12,-1.2585071
40,2014-03,.3013244
40,2014-06,.14746542
40,2014-09,-.31776798
40,2014-12,-1.2604218
40,2015-03,.11382005
40,2015-06,.48303261
40,2015-09,1.1628138
40,2015-12,2.1942959
40,2016-03,1.0559609
40,2016-06,2.8837459
40,2016-09,3.5013928
40,2016-12,1.4267194
40,2017-03,.17435612
40,2017-06,1.6395494
40,2017-09,3.5522859
40,2017-12,4.63445
40,2018-03,.033094827
40,2018-06,.33256075
40,2018-09,.045248058
40,2018-12,-3.1803675
40,2019-03,-.50610888
40,2019-06,-.99619466
40,2019-09,-1.5583134
40,2019-12,-4.8361778
42,2010-03,.33647087
42,2010-06,-.54521406
42,2010-09,.45965987
42,2010-12,-.052227523
42,2011-03,1.1124803
42,2011-06,1.0568939
42,2011-09,-.17082842
42,2011-12,.40368983
42,2012-03,.66025466
42,2012-06,.91082472
42,2012-09,3.4199145
42,2012-12,1.5577965
42,2013-03,-1.7320957
42,2013-06,-1.1957568
42,2013-09,-1.9376496
42,2013-12,-.73674649
42,2014-03,1.3312835
42,2014-06,1.3646888
42,2014-09,1.2997922
42,2014-12,-.12471244
42,2015-03,2.2459297
42,2015-06,1.302531
42,2015-09,1.1608815
42,2015-12,1.2996931
42,2016-03,-4.7612534
42,2016-06,-2.8479056
42,2016-09,-1.8399199
42,2016-12,-.71170676
42,2017-03,-.094685711
42,2017-06,.61344403
42,2017-09,.82494622
42,2017-12,2.0334423
42,2018-03,1.1570216
42,2018-06,2.9028242
42,2018-09,1.9969738
42,2018-12,-.74744928
42,2019-03,-.017584365
42,2019-06,-2.230273
42,2019-09,-2.2373178
42,2019-12,-1.3861371
45,2010-03,.21917106
45,2010-06,.45364866
45,2010-09,.35433471
45,2010-12,.33325437
45,2011-03,.67045003
45,2011-06,.77909064
45,2011-09,.72160983
45,2011-12,.82616132
45,2012-03,-.70183849
45,2012-06,-5.3592124
45,2012-09,-5.3649802
45,2012-12,-3.5693541
45,2013-03,-.27739096
45,2013-06,-.075888641
45,2013-09,.55599952
45,2013-12,-1.8622532
45,2014-03,-.22764823
45,2014-06,-.23133874
45,2014-09,-.40207812
45,2014-12,.25518861
45,2015-03,.013958317
45,2015-06,.12099835
45,2015-09,.30713376
45,2015-12,1.0002117
45,2016-03,.17443459
45,2016-06,.022335483
45,2016-09,-.32240677
45,2016-12,-.23111767
45,2017-03,.27553806
45,2017-06,.78276914
45,2017-09,1.7294812
45,2017-12,2.4794743
45,2018-03,-.061423678
45,2018-06,-.16840374
45,2018-09,-.63221711
45,2018-12,-1.9256561
45,2019-03,.5104447
45,2019-06,.011355006
45,2019-09,.26987687
45,2019-12,1.0815641
46,2010-03,.73875058
46,2010-06,-.44396329
46,2010-09,-.38731632
46,2010-12,-2.7484775
46,2011-03,-1.1185944
46,2011-06,-.8897782
46,2011-09,-.15809608
46,2011-12,1.2547027
46,2012-03,.20508699
46,2012-06,.59061879
46,2012-09,.70828986
46,2012-12,4.3139639
46,2013-03,.35681677
46,2013-06,.65880263
46,2013-09,.57920867
46,2013-12,1.5439827
46,2014-03,-.011406926
46,2014-06,.12533718
46,2014-09,-.36420187
46,2014-12,-.24711427
46,2015-03,.33200139
46,2015-06,.96266478
46,2015-09,2.2822158
46,2015-12,1.5078996
46,2016-03,-.17757805
46,2016-06,.14003707
46,2016-09,.87218136
46,2016-12,.19498698
46,2017-03,.45935214
46,2017-06,-.15472959
46,2017-09,-1.0663174
46,2017-12,.58521485
46,2018-03,.017631475
46,2018-06,-.54083878
46,2018-09,-.33895704
46,2018-12,-3.8374288
46,2019-03,-.37419918
46,2019-06,-.57702923
46,2019-09,-.27495208
46,2019-12,1.2409143
48,2010-03,.28828967
48,2010-06,.44680884
48,2010-09,.72520721
48,2010-12,-3.6710789
48,2011-03,-.2745766
48,2011-06,-.17505248
48,2011-09,-.18199836
48,2011-12,1.8899089
48,2012-03,-.33934429
48,2012-06,-.21569738
48,2012-09,.15222919
48,2012-12,-2.9959238
48,2013-03,1.1425954
48,2013-06,.51900852
48,2013-09,-.41496044
48,2013-12,-4.3299885
48,2014-03,.024208462
48,2014-06,-.035348702
48,2014-09,.31811586
48,2014-12,8.3477526
48,2015-03,.079450637
48,2015-06,3.46595
48,2015-09,2.604403
48,2015-12,1.2514195
48,2016-03,.026077168
48,2016-06,-1.5161446
48,2016-09,-2.0658746
48,2016-12,-2.7071261
48,2017-03,-.24782369
48,2017-06,-.43566665
48,2017-09,-.43126422
48,2017-12,-1.3351241
48,2018-03,.040299676
48,2018-06,-.35320473
48,2018-09,3.4651999
48,2018-12,9.6184797
48,2019-03,.68852919
48,2019-06,1.0387819
48,2019-09,.67088264
48,2019-12,3.1699245
49,2010-03,1.2098371
49,2010-06,2.4814198
49,2010-09,4.2500539
49,2010-12,2.3386419
49,2011-03,.49294627
49,2011-06,.58734244
49,2011-09,.6456219
49,2011-12,2.9868059
49,2012-03,.35937065
49,2012-06,.21671948
49,2012-09,.70439953
49,2012-12,1.6373311
49,2013-03,.16664077
49,2013-06,.53570098
49,2013-09,.79235798
49,2013-12,.89187586
49,2014-03,.095276803
49,2014-06,.24204518
49,2014-09,.48760995
49,2014-12,.31550008
49,2015-03,.1954928
49,2015-06,.30447593
49,2015-09,.28812769
49,2015-12,-.10789269
49,2016-03,-.40571314
49,2016-06,-.5583235
49,2016-09,-.47549176
49,2016-12,.4219709
49,2017-03,.45495617
49,2017-06,.61318308
49,2017-09,.759018
49,2017-12,.70815974
49,2018-03,.011674448
49,2018-06,.10384057
49,2018-09,.96878433
49,2018-12,1.0294225
49,2019-03,-.054014161
49,2019-06,.35243517
49,2019-09,.52758479
49,2019-12,.75641847
50,2010-03,.5900557
50,2010-06,1.8418863
50,2010-09,2.2028661
50,2010-12,2.9027121
50,2011-03,.1537016
50,2011-06,-.13701779
50,2011-09,-.31917283
50,2011-12,-.7220633
50,2012-03,-.87130743
50,2012-06,-1.0972558
50,2012-09,-1.0190008
50,2012-12,-.4631452
50,2013-03,.77506709
50,2013-06,1.1965736
50,2013-09,2.7040539
50,2013-12,3.4855504
50,2014-03,.99159288
50,2014-06,2.5937643
50,2014-09,3.7335927
50,2014-12,-.36283952
50,2015-03,-.20708692
50,2015-06,-.98273391
50,2015-09,-2.4878359
50,2015-12,.09862633
50,2016-03,-.67044806
50,2016-06,.22767311
50,2016-09,1.1860329
50,2016-12,4.8717279
50,2017-03,3.406827
50,2017-06,2.1054788
50,2017-09,3.264668
50,2017-12,1.2631096
50,2018-03,-.5205608
50,2018-06,.90508556
50,2018-09,.69703299
50,2018-12,-3.3400543
50,2019-03,-.46135104
50,2019-06,-.36421579
50,2019-09,.18996662
50,2019-12,1.3687978
55,2010-03,.15179242
55,2010-06,.36172557
55,2010-09,.59741294
55,2010-12,.59740669
55,2011-03,1.0175619
55,2011-06,3.9395046
55,2011-09,2.6445165
55,2011-12,1.9025606
55,2012-03,-.3474263
55,2012-06,-2.0085747
55,2012-09,-1.9484607
55,2012-12,-2.4547801
55,2013-03,.11903253
55,2013-06,1.649983
55,2013-09,2.1576145
55,2013-12,2.9672339
55,2014-03,.072803028
55,2014-06,.086315855
55,2014-09,-.020882307
55,2014-12,.029298969
55,2015-03,.087168679
55,2015-06,-.19139884
55,2015-09,-.80529046
55,2015-12,-1.850482
55,2016-03,.45308167
55,2016-06,.50918168
55,2016-09,3.7139492
55,2016-12,21.179386
55,2017-03,.19761011
55,2017-06,.84989959
55,2017-09,1.1996602
55,2017-12,-1.2187722
55,2018-03,.11769572
55,2018-06,-.043554824
55,2018-09,-.26815161
55,2018-12,-1.9393996
55,2019-03,-.18082052
55,2019-06,-.73239005
55,2019-09,-1.235567
55,2019-12,2.26261
56,2010-03,-.30126196
56,2010-06,-8.7697992
56,2010-09,-1.9128848
56,2010-12,-2.1426172
56,2011-03,-.031176606
56,2011-06,1.9484421
56,2011-09,.96682131
56,2011-12,-1.072174
56,2012-03,.082610622
56,2012-06,-.16535255
56,2012-09,-.27152926
56,2012-12,1.314864
56,2013-03,-.35048708
56,2013-06,-.28233892
56,2013-09,-.32765192
56,2013-12,-1.4144945
56,2014-03,-.46579295
56,2014-06,-1.8044404
56,2014-09,-2.9859467
56,2014-12,-8.3583689
56,2015-03,.27412838
56,2015-06,.49944407
56,2015-09,.49953437
56,2015-12,2.7526422
56,2016-03,.05849636
56,2016-06,.33930585
56,2016-09,.65811032
56,2016-12,.62035257
56,2017-03,.69677341
56,2017-06,.95799482
56,2017-09,1.7343373
56,2017-12,.13103266
56,2018-03,-.68872684
56,2018-06,.008843258
56,2018-09,-.17336032
56,2018-12,-.40874988
56,2019-03,.41218421
56,2019-06,-.36192128
56,2019-09,-.92094064
56,2019-12,-.2552098
58,2010-03,.65806359
58,2010-06,1.3765917
58,2010-09,1.7792375
58,2010-12,2.7436798
58,2011-03,-.024811534
58,2011-06,.0094064102
58,2011-09,-.036481582
58,2011-12,-.26100767
58,2012-03,.32413596
58,2012-06,.33331165
58,2012-09,1.2122233
58,2012-12,1.8030796
58,2013-03,.31593415
58,2013-06,.72914034
58,2013-09,.94946265
58,2013-12,.24405156
58,2014-03,.15757209
58,2014-06,-.16939135
58,2014-09,-.81328839
58,2014-12,-.24065995
58,2015-03,-.090054117
58,2015-06,5.7163803e-08
58,2015-09,-.30140653
58,2015-12,3.707967
58,2016-03,1.7272753
58,2016-06,-.51444852
58,2016-09,.16022144
58,2016-12,-3.2105587
58,2017-03,-1.1862504
58,2017-06,.17973725
58,2017-09,.28204501
58,2017-12,6.1524019
58,2018-03,-.080048762
58,2018-06,.52691138
58,2018-09,.92550683
58,2018-12,-3.057302
58,2019-03,-.27450794
58,2019-06,-.52314943
58,2019-09,-.97913033
58,2019-12,-.41664615
59,2010-03,-.043002743
59,2010-06,-.0036217002
59,2010-09,-2.2679374
59,2010-12,1.711416
59,2011-03,2.4911394
59,2011-06,1.7618222
59,2011-09,3.262321
59,2011-12,2.2158344
59,2012-03,-.89599371
59,2012-06,-2.1175349
59,2012-09,-3.6045058
59,2012-12,-1.9233757
59,2013-03,-.57897693
59,2013-06,-.55737978
59,2013-09,.0710731
59,2013-12,-.35761869
59,2014-03,-.89998341
59,2014-06,-1.9462273
59,2014-09,-1.7977085
59,2014-12,-4.1554785
59,2015-03,.22327684
59,2015-06,1.8884437
59,2015-09,1.707244
59,2015-12,3.1612575
59,2016-03,1.0486798
59,2016-06,1.0245366
59,2016-09,1.4994911
59,2016-12,1.9010098
59,2017-03,-.060676109
59,2017-06,-.10828988
59,2017-09,.067670986
59,2017-12,.038555909
59,2018-03,-.19710523
59,2018-06,-.13870074
59,2018-09,-.28689724
59,2018-12,-1.4490185
59,2019-03,.071566433
59,2019-06,-.45929486
59,2019-09,-.25524727
59,2019-12,-.26470104
60,2010-03,.50356787
60,2010-06,.71758342
60,2010-09,.80396914
60,2010-12,1.79269
60,2011-03,.23178841
60,2011-06,1.0194299
60,2011-09,2.8304596
60,2011-12,1.9289963
60,2012-03,-.11935098
60,2012-06,-.57308763
60,2012-09,-1.3377151
60,2012-12,-1.9122828
60,2013-03,-.15078788
60,2013-06,-.43516538
60,2013-09,-.64511788
60,2013-12,-.5318591
60,2014-03,-.13145943
60,2014-06,.20487981
60,2014-09,.35763425
60,2014-12,-.19195448
60,2015-03,-.18700366
60,2015-06,.047705516
60,2015-09,-1.9012164
60,2015-12,-4.7463861
60,2016-03,-.85371244
60,2016-06,-.86944115
60,2016-09,.50801408
60,2016-12,3.1625862
60,2017-03,2.0386446
60,2017-06,3.6517608
60,2017-09,3.2636068
60,2017-12,1.9988896
60,2018-03,.23876539
60,2018-06,.13683483
60,2018-09,-.3744674
60,2018-12,.096451581
60,2019-03,-.34448704
60,2019-06,-.79462111
60,2019-09,-.6627062
60,2019-12,-.97455829
61,2010-03,-.41012666
61,2010-06,-1.257104
61,2010-09,-1.2665201
61,2010-12,-.59357995
61,2011-03,-.15231024
61,2011-06,-.39784491
61,2011-09,1.1531845
61,2011-12,1.9000702
61,2012-03,-.32216445
61,2012-06,1.2809963
61,2012-09,-.92193156
61,2012-12,-4.1764226
61,2013-03,.29980856
61,2013-06,.43311098
61,2013-09,.36463562
61,2013-12,1.7874722
61,2014-03,-.72457093
61,2014-06,-.62588942
61,2014-09,-1.413691
61,2014-12,.044174619
61,2015-03,-.342646
61,2015-06,-.59303582
61,2015-09,.054989673
61,2015-12,-5.0011697
61,2016-03,.77680939
61,2016-06,.53818583
61,2016-09,-.73644114
61,2016-12,-3.7217648
61,2017-03,-.39730904
61,2017-06,-.6850214
61,2017-09,-.35516462
61,2017-12,1.6940516
61,2018-03,.30353808
61,2018-06,-.45659
61,2018-09,-.44544062
61,2018-12,-1.2876016
61,2019-03,1.1218112
61,2019-06,2.2032785
61,2019-09,3.0544436
61,2019-12,2.5120332
62,2010-03,1.4768884
62,2010-06,2.0586073
62,2010-09,3.2122772
62,2010-12,.30457729
62,2011-03,-.22580254
62,2011-06,-.42787179
62,2011-09,-1.8268318
62,2011-12,-1.7658609
62,2012-03,-.1993029
62,2012-06,.10494829
62,2012-09,.78050506
62,2012-12,5.9195933
62,2013-03,.062779561
62,2013-06,.47777146
62,2013-09,.35681415
62,2013-12,1.5780699
62,2014-03,.86185217
62,2014-06,1.9865471
62,2014-09,2.1178741
62,2014-12,.11556305
62,2015-03,-.56217355
62,2015-06,-1.4167233
62,2015-09,-1.7175499
62,2015-12,-1.3158855
62,2016-03,.15946828
62,2016-06,.16113839
62,2016-09,.82646698
62,2016-12,1.5124725
62,2017-03,.14549389
62,2017-06,.57622045
62,2017-09,.52156425
62,2017-12,-.14838701
62,2018-03,.40696028
62,2018-06,.99778402
62,2018-09,1.2949817
62,2018-12,1.7021016
62,2019-03,-.11566002
62,2019-06,.052409332
62,2019-09,-.027229359
62,2019-12,-.15172017
63,2010-03,-.013910505
63,2010-06,-.014623433
63,2010-09,.11310699
63,2010-12,.51775813
63,2011-03,-.0033412073
63,2011-06,-.84260744
63,2011-09,-.95141602
63,2011-12,-1.5224942
63,2012-03,.035403173
63,2012-06,.018737784
63,2012-09,-2.6177156
63,2012-12,-3.7567611
63,2013-03,-.4087081
63,2013-06,-.40739059
63,2013-09,.9861905
63,2013-12,2.6185288
63,2014-03,.9277097
63,2014-06,1.0689257
63,2014-09,1.1750853
63,2014-12,1.1560895
63,2015-03,-.34736878
63,2015-06,.0059008896
63,2015-09,.38532886
63,2015-12,.77991593
63,2016-03,.78353709
63,2016-06,1.0387923
63,2016-09,.73981822
63,2016-12,-.61078322
63,2017-03,.13567084
63,2017-06,.45204458
63,2017-09,-1.0719354
63,2017-12,-2.2167184
63,2018-03,-2.1272876
63,2018-06,-5.805706
63,2018-09,-2.5065358
63,2018-12,-2.4018838
63,2019-03,.078219406
63,2019-06,1.5001106
63,2019-09,1.637861
63,2019-12,2.2990015
65,2010-03,-.94697684
65,2010-06,-.55180943
65,2010-09,.24683477
65,2010-12,.75760525
65,2011-03,1.1178169
65,2011-06,3.4438906
65,2011-09,.63914567
65,2011-12,1.2573627
65,2012-03,-.15759107
65,2012-06,-.92590028
65,2012-09,.076670803
65,2012-12,1.9893179
65,2013-03,-.22546604
65,2013-06,-.043467611
65,2013-09,.38838559
65,2013-12,.87912065
65,2014-03,.50868016
65,2014-06,.22488044
65,2014-09,1.71025
65,2014-12,.46748137
65,2015-03,.012624791
65,2015-06,.2761972
65,2015-09,-.56104332
65,2015-12,.52449673
65,2016-03,.10308832
65,2016-06,1.0412654
65,2016-09,.74787045
65,2016-12,1.8732283
65,2017-03,.35983852
65,2017-06,.55556309
65,2017-09,1.8644174
65,2017-12,1.1736258
65,2018-03,-.10960963
65,2018-06,.83075106
65,2018-09,.50999862
65,2018-12,.29328954
65,2019-03,-.079663225
65,2019-06,.17823856
65,2019-09,.37493595
65,2019-12,.92218375
66,2010-03,.72010577
66,2010-06,-.60142916
66,2010-09,-.63491684
66,2010-12,1.1712397
66,2011-03,.44283941
66,2011-06,1.5512396
66,2011-09,-1.7378401
66,2011-12,-4.0667253
66,2012-03,-1.4168056
66,2012-06,-4.3742013
66,2012-09,-1.1525679
66,2012-12,-3.8948765
66,2013-03,-.50861883
66,2013-06,-.26365665
66,2013-09,-1.2238179
66,2013-12,-.3996495
66,2014-03,-.027803937
66,2014-06,.78413302
66,2014-09,.55490547
66,2014-12,1.6510321
66,2015-03,-1.1138493
66,2015-06,-1.8090448
66,2015-09,-2.1120989
66,2015-12,-1.9034123
66,2016-03,1.7839425
66,2016-06,2.8256865
66,2016-09,2.8552914
66,2016-12,2.0593352
66,2017-03,.47179896
66,2017-06,.42690596
66,2017-09,.37037462
66,2017-12,1.2528174
66,2018-03,-1.1344016
66,2018-06,-2.4227054
66,2018-09,-2.7720933
66,2018-12,.52158326
66,2019-03,-.30219564
66,2019-06,.56741685
66,2019-09,1.1542873
66,2019-12,.92357314
68,2010-03,.67046416
68,2010-06,1.2901765
68,2010-09,1.7654074
68,2010-12,2.5407057
68,2011-03,.0048668403
68,2011-06,.0011724932
68,2011-09,-.001410519
68,2011-12,-.0066331215
68,2012-03,.10222152
68,2012-06,.31739905
68,2012-09,.53592324
68,2012-12,.7707504
68,2013-03,.10441767
68,2013-06,.22991809
68,2013-09,.16812754
68,2013-12,.56106663
68,2014-03,-.31487849
68,2014-06,-1.0375897
68,2014-09,-1.5403916
68,2014-12,-5.3787341
68,2015-03,.034591515
68,2015-06,.21515478
68,2015-09,.49354944
68,2015-12,3.180898
68,2016-03,-.10066748
68,2016-06,-.10932944
68,2016-09,-.17372727
68,2016-12,.33577341
68,2017-03,-.1511611
68,2017-06,.57249868
68,2017-09,2.1014931
68,2017-12,2.6373298
68,2018-03,-.0024215409
68,2018-06,-.72412401
68,2018-09,-2.0387061
68,2018-12,-7.1048765
68,2019-03,-.2815406
68,2019-06,-.33593363
68,2019-09,-.51329911
68,2019-12,.73381442
69,2010-03,.51309395
69,2010-06,2.747607
69,2010-09,2.5420375
69,2010-12,3.4900694
69,2011-03,-.074262887
69,2011-06,-.26248497
69,2011-09,-.14503247
69,2011-12,.19328076
69,2012-03,.030238584
69,2012-06,-.042181302
69,2012-09,.091457762
69,2012-12,.59494311
69,2013-03,.14836155
69,2013-06,.33411273
69,2013-09,.75870579
69,2013-12,.07972835
69,2014-03,.15733029
69,2014-06,.37842482
69,2014-09,.26460162
69,2014-12,.25391942
69,2015-03,-.13821933
69,2015-06,-.40462536
69,2015-09,-.29499272
69,2015-12,.014598472
69,2016-03,.059686728
69,2016-06,.11271498
69,2016-09,.27474532
69,2016-12,1.247701
69,2017-03,.079312377
69,2017-06,.07815361
69,2017-09,.6338501
69,2017-12,.58940011
69,2018-03,.14819382
69,2018-06,.04304437
69,2018-09,.31827593
69,2018-12,.89254242
69,2019-03,.0065922942
69,2019-06,.26554278
69,2019-09,.037593216
69,2019-12,.16564891
70,2010-03,.26675442
70,2010-06,.8590821
70,2010-09,-.081913017
70,2010-12,-1.5789911
70,2011-03,.33094147
70,2011-06,-.35650939
70,2011-09,1.0117157
70,2011-12,1.2196132
70,2012-03,.28581914
70,2012-06,1.1931564
70,2012-09,1.4519318
70,2012-12,1.7138002
70,2013-03,-.22133099
70,2013-06,.2044789
70,2013-09,-.28595686
70,2013-12,-.29097757
70,2014-03,.062761672
70,2014-06,-.051422257
70,2014-09,.3883701
70,2014-12,.42676079
70,2015-03,.24887533
70,2015-06,.7823689
70,2015-09,.51352698
70,2015-12,-22.899027
70,2016-03,.17533256
70,2016-06,.33716011
70,2016-09,.52786535
70,2016-12,
70,2017-03,.057504129
70,2017-06,.15931663
70,2017-09,.31440711
70,2017-12,
70,2018-03,.033441663
70,2018-06,-.24574506
70,2018-09,-.29137561
70,2018-12,
70,2019-03,-.24613936
70,2019-06,-.60769022
70,2019-09,-.98836726
70,2019-12,-1.8418007
78,2010-03,.47392207
78,2010-06,.17678563
78,2010-09,-.040585466
78,2010-12,1.0147243
78,2011-03,.27405664
78,2011-06,.49103746
78,2011-09,1.1425817
78,2011-12,2.0621493
78,2012-03,-.091068506
78,2012-06,.9982993
78,2012-09,1.5389262
78,2012-12,-.70592797
78,2013-03,.28031853
78,2013-06,.54835635
78,2013-09,-4.0997214
78,2013-12,-4.025878
78,2014-03,.16652516
78,2014-06,.27164757
78,2014-09,1.7984169
78,2014-12,1.6376235
78,2015-03,-.0406777
78,2015-06,.063510604
78,2015-09,1.7840116
78,2015-12,3.4326141
78,2016-03,.265569
78,2016-06,1.3203727
78,2016-09,2.9552083
78,2016-12,3.9117596
78,2017-03,.44470546
78,2017-06,1.1266201
78,2017-09,1.6547537
78,2017-12,2.0446649
78,2018-03,.2790097
78,2018-06,.25472474
78,2018-09,-.10369246
78,2018-12,-3.2193093
78,2019-03,-.14197186
78,2019-06,-.35862166
78,2019-09,-.064958245
78,2019-12,-.18738534
88,2010-03,-.01718358
88,2010-06,-.048617173
88,2010-09,-.07463681
